refcode,component_refcode,component_index,smiles,HBD,HBA,logP,MW
SOHXEU,SOHXEU_3,3,CN1C(=C([O-])c2ccccc2S1(=O)=O)C(=O)Nc1[nH+]cccc1,1,4,-0.19759999999999955,331.062676896
SOHXEU,SOHXEU_4,4,c1cnccn1,0,2,0.4765999999999999,80.037448128
SOHXIY,SOHXIY_1,1,CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc1[nH+]cccc1,2,4,1.0000999999999998,332.06995334809
SOHXIY,SOHXIY_2,2,OC1=C(Cl)C(=O)C(=C(Cl)C1=O)[O-],1,4,-0.04270000000000024,206.92573745191
SOHXIY01,SOHXIY01_1,1,CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc1[nH+]cccc1,2,4,1.0000999999999998,332.06995334809
SOHXIY01,SOHXIY01_2,2,OC1=C(Cl)C(=O)C(=C(Cl)C1=O)[O-],1,4,-0.04270000000000024,206.92573745191
SOHXUK,SOHXUK_1,1,CC#N,0,1,0.52988,41.026549096
SOHXUK,SOHXUK_2,2,CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc1[nH+]cccc1,2,4,1.0000999999999998,332.06995334809
SOHXUK,SOHXUK_3,3,ClC1=C([O-])C(=O)C(=C([O-])C1=O)Cl,0,4,-1.2404000000000002,205.91846099982
SOJNEO,SOJNEO_1,1,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(CC(C)C(=O)C(C)C(O)C1(C)O)OC,4,14,2.4397000000000046,747.476891268
SOJNEO,SOJNEO_2,2,CCCOC(C)=O,0,2,0.9595,102.06807956
SOJNIS,SOJNIS_1,1,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(CC(C)C(=O)C(C)C(O)C1(C)O)OC,4,14,2.4397000000000046,747.476891268
SOJNIS,SOJNIS_2,2,CC(C)OC(C)=O,0,2,0.9579,102.06807956
SOJNOY,SOJNOY_1,1,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(CC(C)C(=O)C(C)C(O)C1(C)O)OC,4,14,2.4397000000000046,747.476891268
SOJNOY,SOJNOY_2,2,CCCC(=O)OCC,0,2,1.3496000000000001,116.083729624
SOJNUE,SOJNUE_1,1,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(CC(C)C(=O)C(C)C(O)C1(C)O)OC,4,14,2.4397000000000046,747.476891268
SOKDUU,SOKDUU_1,1,[NH3+]CC(CC(C)C)CC(=O)[O-],1,2,-0.9693999999999996,159.125928784
SOKDUU,SOKDUU_2,2,[NH3+]CC(CC(C)C)CC(=O)[O-],1,2,-0.9693999999999996,159.125928784
SOKDUU,SOKDUU_3,3,[NH3+]CC(CC(C)C)CC(=O)[O-],1,2,-0.9693999999999996,159.125928784
SOKDUU,SOKDUU_4,4,O,0,0,-0.8247,18.010564684
SOKDUU,SOKDUU_5,5,O,0,0,-0.8247,18.010564684
SOKDUU,SOKDUU_6,6,[NH3+]CC(CC(C)C)CC(=O)[O-],1,2,-0.9693999999999996,159.125928784
SOKDUU,SOKDUU_7,7,O,0,0,-0.8247,18.010564684
SOKDUU,SOKDUU_8,8,[NH3+]CC(CC(C)C)CC(=O)[O-],1,2,-0.9693999999999996,159.125928784
SOKDUU,SOKDUU_9,9,O,0,0,-0.8247,18.010564684
SOKDUU,SOKDUU_10,10,[NH3+]CC(CC(C)C)CC(=O)[O-],1,2,-0.9693999999999996,159.125928784
SOKDUU,SOKDUU_11,11,O,0,0,-0.8247,18.010564684
SOKDUU,SOKDUU_12,12,[NH3+]CC(CC(C)C)CC(=O)[O-],1,2,-0.9693999999999996,159.125928784
SOKDUU,SOKDUU_13,13,O,0,0,-0.8247,18.010564684
SOKDUU,SOKDUU_14,14,O,0,0,-0.8247,18.010564684
SOKDUU,SOKDUU_15,15,[NH3+]CC(CC(C)C)CC(=O)[O-],1,2,-0.9693999999999996,159.125928784
SOKDUU,SOKDUU_16,16,[NH3+]CC(CC(C)C)CC(=O)[O-],1,2,-0.9693999999999996,159.125928784
SOKDUU,SOKDUU_17,17,O,0,0,-0.8247,18.010564684
SOKDUU,SOKDUU_18,18,[NH3+]CC(CC(C)C)CC(=O)[O-],1,2,-0.9693999999999996,159.125928784
SOKDUU,SOKDUU_19,19,[NH3+]CC(CC(C)C)CC(=O)[O-],1,2,-0.9693999999999996,159.125928784
SOKDUU,SOKDUU_20,20,[NH3+]CC(CC(C)C)CC(=O)[O-],1,2,-0.9693999999999996,159.125928784
SOKDUU,SOKDUU_21,21,O,0,0,-0.8247,18.010564684
SOKDUU,SOKDUU_22,22,O,0,0,-0.8247,18.010564684
SOKDUU,SOKDUU_23,23,[NH3+]CC(CC(C)C)CC(=O)[O-],1,2,-0.9693999999999996,159.125928784
SOKDUU,SOKDUU_24,24,[NH3+]CC(CC(C)C)CC(=O)[O-],1,2,-0.9693999999999996,159.125928784
SOKDUU,SOKDUU_25,25,O,0,0,-0.8247,18.010564684
SOKDUU,SOKDUU_26,26,[NH3+]CC(CC(C)C)CC(=O)[O-],1,2,-0.9693999999999996,159.125928784
SOKDUU,SOKDUU_27,27,O,0,0,-0.8247,18.010564684
SOKDUU,SOKDUU_28,28,[NH3+]CC(CC(C)C)CC(=O)[O-],1,2,-0.9693999999999996,159.125928784
SOKDUU,SOKDUU_29,29,O,0,0,-0.8247,18.010564684
SOKDUU,SOKDUU_30,30,O,0,0,-0.8247,18.010564684
SOKDUU,SOKDUU_31,31,O,0,0,-0.8247,18.010564684
SOKDUU,SOKDUU_32,32,O,0,0,-0.8247,18.010564684
SOKDUU01,SOKDUU01_1,1,O,0,0,-0.8247,18.010564684
SOKDUU01,SOKDUU01_2,2,[NH3+]CC(CC(C)C)CC(=O)[O-],1,2,-0.9693999999999996,159.125928784
SOKDUU02,SOKDUU02_1,1,[NH3+]CC(CC(C)C)CC(=O)[O-],1,2,-0.9693999999999996,159.125928784
SOKDUU02,SOKDUU02_2,2,O,0,0,-0.8247,18.010564684
SOLBEC,SOLBEC_1,1,OC(=O)C=Cc1ccc(O)cc1,2,2,1.49,164.047344116
SOLBEC,SOLBEC_2,2,NC(=O)c1cccnc1,1,2,0.18050000000000016,122.048012812
SOLBEC,SOLBEC_3,3,OC(=O)C=Cc1ccc(O)cc1,2,2,1.49,164.047344116
SOLBEC,SOLBEC_4,4,NC(=O)c1cccnc1,1,2,0.18050000000000016,122.048012812
SOLBEC01,SOLBEC01_1,1,OC(=O)C=Cc1ccc(O)cc1,2,2,1.49,164.047344116
SOLBEC01,SOLBEC01_2,2,NC(=O)c1cccnc1,1,2,0.18050000000000016,122.048012812
SOLFAC,SOLFAC_1,1,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
SOLFAC,SOLFAC_2,2,N#Cc1ccncc1,0,2,0.9532799999999999,104.037448128
SOLFUW,SOLFUW_1,1,NC(=O)c1ccncc1,1,2,0.18049999999999994,122.048012812
SOLFUW,SOLFUW_2,2,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
SOLFUW,SOLFUW_3,3,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
SOLGEH,SOLGEH_1,1,COc1ccc(cc1)C(=O)[O-],0,3,0.05869999999999986,151.04006766391
SOLGEH,SOLGEH_2,2,Nc1cc[nH+]cc1,1,1,0.08289999999999981,95.06037464408999
SOLGIL,SOLGIL_1,1,Cc1ccc(cc1)C(=O)[O-],0,2,0.35851999999999995,135.04515304391
SOLGIL,SOLGIL_2,2,Nc1cc[nH+]cc1,1,1,0.08289999999999981,95.06037464408999
SOLGIL,SOLGIL_3,3,O,0,0,-0.8247,18.010564684
SOLGIL,SOLGIL_4,4,O,0,0,-0.8247,18.010564684
SOLGOR,SOLGOR_1,1,CN(C)c1cc[nH+]cc1,0,1,0.5667,123.09167477208999
SOLGOR,SOLGOR_2,2,Nc1ccc(cc1)C(=O)[O-],1,3,-0.36770000000000014,136.04040201191
SOLGOR,SOLGOR_3,3,O,0,0,-0.8247,18.010564684
SOLGOR,SOLGOR_4,4,O,0,0,-0.8247,18.010564684
SOLGOR01,SOLGOR01_1,1,Nc1ccc(cc1)C(=O)[O-],1,3,-0.36770000000000014,136.04040201191
SOLGOR01,SOLGOR01_2,2,CN(C)c1cc[nH+]cc1,0,1,0.5667,123.09167477208999
SOLGOR01,SOLGOR01_3,3,O,0,0,-0.8247,18.010564684
SOLGOR01,SOLGOR01_4,4,O,0,0,-0.8247,18.010564684
SOLGOR02,SOLGOR02_1,1,CN(C)c1cc[nH+]cc1,0,1,0.5667,123.09167477208999
SOLGOR02,SOLGOR02_2,2,Nc1ccc(cc1)C(=O)[O-],1,3,-0.36770000000000014,136.04040201191
SOLGOR02,SOLGOR02_3,3,O,0,0,-0.8247,18.010564684
SOLGOR02,SOLGOR02_4,4,O,0,0,-0.8247,18.010564684
SOLHIM,SOLHIM_1,1,CN(C)c1cc[nH+]cc1,0,1,0.5667,123.09167477208999
SOLHIM,SOLHIM_2,2,O,0,0,-0.8247,18.010564684
SOLHIM,SOLHIM_3,3,O=C([O-])c1ccccc1,0,2,0.05009999999999992,121.02950297991
SOLHIM01,SOLHIM01_1,1,O=C([O-])c1ccccc1,0,2,0.05009999999999992,121.02950297991
SOLHIM01,SOLHIM01_2,2,CN(C)c1cc[nH+]cc1,0,1,0.5667,123.09167477208999
SOLHIM01,SOLHIM01_3,3,O,0,0,-0.8247,18.010564684
SOMGIK,SOMGIK_1,1,[C],0,0,0.08129,12.0
SOMGIK,SOMGIK_2,2,Oc1ccc(O)cc1,2,2,1.0977999999999999,110.036779432
SOMGIK01,SOMGIK01_2,2,Oc1ccc(O)cc1,2,2,1.0977999999999999,110.036779432
SOMGIK02,SOMGIK02_2,2,Oc1ccc(O)cc1,2,2,1.0977999999999999,110.036779432
SOMGIK03,SOMGIK03_2,2,Oc1ccc(O)cc1,2,2,1.0977999999999999,110.036779432
SOMGIK04,SOMGIK04_2,2,Oc1ccc(O)cc1,2,2,1.0977999999999999,110.036779432
SOMHOU,SOMHOU_1,1,OC(=O)c1cccc([n+]1[O-])C(=O)[O-],1,4,-1.6183000000000003,182.00949580791
SOMHOU,SOMHOU_2,2,[NH3+]CC(=O)[O-],1,2,-3.0218,75.0320284
SOMHOU,SOMHOU_3,3,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
SOMHOU,SOMHOU_4,4,O,0,0,-0.8247,18.010564684
SONCED,SONCED_1,1,[NH3+]C(Cc1ccccc1)C(=O)[O-],1,2,-1.4105,165.078978592
SONCED,SONCED_2,2,[NH3+]C(C(C)C)C(=O)[O-],1,2,-1.9971999999999988,117.078978592
SONKEM,SONKEM_1,1,CCCC1=Nc2c(C)cc(cc2N1Cc1ccc(cc1)c1ccccc1C(O)=O)C1=[NH+]c2ccccc2N1C,1,4,6.683520000000007,515.24415265209
SONKEM,SONKEM_2,2,[S-]C#N,0,2,0.01438,57.97569357991
SONKUF,SONKUF_1,1,CCC(N1CCCC1=O)C(N)=O,1,2,-0.12729999999999986,170.105527688
SONKUF,SONKUF_2,2,CC(CC(O)=O)C(O)=O,2,2,0.18180000000000007,132.042258736
SONLAM,SONLAM_1,1,CCC(N1CCCC1=O)C(N)=O,1,2,-0.12729999999999986,170.105527688
SONLAM,SONLAM_2,2,CCC(N1CCCC1=O)C(N)=O,1,2,-0.12729999999999986,170.105527688
SONLAM,SONLAM_3,3,CC(CC(O)=O)C(O)=O,2,2,0.18180000000000007,132.042258736
SONLAM,SONLAM_4,4,CC(CC(O)=O)C(O)=O,2,2,0.18180000000000007,132.042258736
SONLIU,SONLIU_1,1,CCC(N1CCCC1=O)C(N)=O,1,2,-0.12729999999999986,170.105527688
SONLIU,SONLIU_2,2,CC(CC(O)=O)C(O)=O,2,2,0.18180000000000007,132.042258736
SONLOA,SONLOA_1,1,CCC(N1CCCC1=O)C(N)=O,1,2,-0.12729999999999986,170.105527688
SONLOA,SONLOA_2,2,CC(CC(O)=O)C(O)=O,2,2,0.18180000000000007,132.042258736
SONMAN,SONMAN_1,1,CCC(N1CCCC1=O)C(N)=O,1,2,-0.12729999999999986,170.105527688
SONMAN,SONMAN_2,2,CCC(N1CCCC1=O)C(N)=O,1,2,-0.12729999999999986,170.105527688
SONMAN,SONMAN_3,3,CC(CC(O)=O)C(O)=O,2,2,0.18180000000000007,132.042258736
SONMAN,SONMAN_4,4,CC(CC(O)=O)C(O)=O,2,2,0.18180000000000007,132.042258736
SONPAO,SONPAO_1,1,CC12CCC3C(CCC4NC(=O)C=CC34C)C1CCC2C(=O)Nc1cc(ccc1C(F)(F)F)C(F)(F)F,2,2,6.576100000000006,528.22114752
SONPAO02,SONPAO02_1,1,CC12CCC3C(CCC4NC(=O)C=CC34C)C1CCC2C(=O)Nc1cc(ccc1C(F)(F)F)C(F)(F)F,2,2,6.576100000000006,528.22114752
SONSUK,SONSUK_1,1,[Cl-],0,0,-2.996,34.96940125991
SONSUK,SONSUK_2,2,[NH3+]C(CCC[NH+]=C(N)NC)C(=O)[O-],4,2,-5.258299999999998,189.13460220409
SONSUK01,SONSUK01_1,1,[Cl-],0,0,-2.996,34.96940125991
SONSUK01,SONSUK01_2,2,[NH3+]C(CCC[NH+]=C(N)NC)C(=O)[O-],4,2,-5.258299999999998,189.13460220409
SOPBIJ,SOPBIJ_1,1,OP(=O)([O-])C[NH+](CCCCCC[NH+](CP(O)(=O)[O-])CP(O)(=O)[O-])CP(O)(=O)[O-],6,8,-5.670599999999995,490.04471795181985
SOPBIJ,SOPBIJ_2,2,[NH3+]CC[NH3+],2,0,-2.529799999999999,62.08330116018
SOPBIJ,SOPBIJ_3,3,O,0,0,-0.8247,18.010564684
SOPBIJ,SOPBIJ_4,4,O,0,0,-0.8247,18.010564684
SOPJEO,SOPJEO_1,1,c1cc(C=Cc2ccncc2)nc(c1)C=Cc1ccncc1,0,3,4.212400000000003,285.12659748000004
SOPJEO,SOPJEO_2,2,c1cc(C=Cc2ccncc2)nc(c1)C=Cc1ccncc1,0,3,4.212400000000003,285.12659748000004
SOPJEO,SOPJEO_3,3,Oc1cccc(O)c1,2,2,1.0977999999999999,110.036779432
SOPJEO,SOPJEO_4,4,Oc1cccc(O)c1,2,2,1.0977999999999999,110.036779432
SOPJEO,SOPJEO_5,5,C1CCOC1,0,1,0.7968,72.057514876
SOPSEV,SOPSEV_1,1,[NH3+]CCC(O)(P(O)(O)=O)P(O)(=O)[O-],5,4,-3.0120999999999993,235.001074952
SOQSOI,SOQSOI_1,1,O=N(=O)C1=NN2C(=N[N+](=NC2=N1)[O-])[O-],0,9,-2.8655000000000004,198.00172505991
SOQSOI,SOQSOI_2,2,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
SOQVAZ,SOQVAZ_2,2,CC1=NN(C(=O)C1)c1ccccc1,0,2,1.7992,174.07931294
SORBPY20,SORBPY20_1,1,OCC(O)C(O)C(O)C(O)CO,6,6,-3.5854000000000004,182.079038168
SORBPY20,SORBPY20_2,2,c1ccncc1,0,1,1.0816,79.04219916
SORBPY21,SORBPY21_1,1,OCC(O)C(O)C(O)C(O)CO,6,6,-3.5854000000000004,182.079038168
SORBPY21,SORBPY21_2,2,c1ccncc1,0,1,1.0816,79.04219916
SORROI,SORROI_1,1,[NH3+]C(C)Cc1ccccc1,1,0,0.8594999999999993,136.11207586809
SORROI,SORROI_2,2,[Cl-],0,0,-2.996,34.96940125991
SORROI,SORROI_3,3,CCCC1c2cc3C(CCC)c4cc5C(CCC)c6cc7C(CCC)c8cc1c1OP(=O)(Oc2c(C)c3OP(=O)(Oc4c(C)c5OP(=O)(Oc6c(C)c7OP(=O)(Oc8c1C)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,0,12,18.12087999999997,1200.3661241360003
SORROI,SORROI_4,4,CO,1,1,-0.3915,32.026214748
SORROI,SORROI_5,5,CO,1,1,-0.3915,32.026214748
SORROI,SORROI_6,6,CO,1,1,-0.3915,32.026214748
SORROI,SORROI_7,7,O,0,0,-0.8247,18.010564684
SORROI,SORROI_8,8,O,0,0,-0.8247,18.010564684
SORWAZ,SORWAZ_1,1,Brc1c(Br)c(c(Br)c(Br)c1C(=O)[O-])C(=O)[O-],0,4,1.4636,475.6541040398199
SORWAZ,SORWAZ_2,2,Brc1c(Br)c(c(Br)c(Br)c1C(=O)[O-])C(=O)[O-],0,4,1.4636,475.6541040398199
SORWAZ,SORWAZ_3,3,O,0,0,-0.8247,18.010564684
SORWAZ,SORWAZ_4,4,Oc1cccc2ccc[nH+]c12,1,1,1.3594999999999997,146.06004029609
SORWAZ,SORWAZ_5,5,Oc1cccc2ccc[nH+]c12,1,1,1.3594999999999997,146.06004029609
SORWAZ,SORWAZ_6,6,O,0,0,-0.8247,18.010564684
SORWAZ,SORWAZ_7,7,O,0,0,-0.8247,18.010564684
SORWEB,SORWEB_1,1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,2,5,1.4764399999999998,278.083746688
SORWEB,SORWEB_2,2,Nc1ccccc1C(O)=O,2,2,0.9670000000000001,137.047678464
SORWIF,SORWIF_1,1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,2,5,1.4764399999999998,278.083746688
SORWIF,SORWIF_2,2,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
SORWIF01,SORWIF01_1,1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,2,5,1.4764399999999998,278.083746688
SORWIF01,SORWIF01_2,2,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
SORXAZ,SORXAZ_1,1,CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,3,3,4.477900000000005,392.29265975999994
SORXAZ,SORXAZ_2,2,CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,3,3,4.477900000000005,392.29265975999994
SORXAZ,SORXAZ_3,3,CC1(C)C2CCC1(C)C(=O)C2=O,0,2,1.5807,166.099379688
SORXED,SORXED_1,1,CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,3,3,4.477900000000005,392.29265975999994
SORXED,SORXED_2,2,CC1(C)C2CCC1(C)C(=O)C2Br,0,1,2.775100000000001,230.0306272
SOSBAD,SOSBAD_1,1,N#Cc1ccc(cc1)C(N1C=CN=C1)c1ccc(cc1)C#N,0,4,3.264160000000002,284.10619638400004
SOSBAD,SOSBAD_2,2,N#Cc1ccc(cc1)C(N1C=CN=C1)c1ccc(cc1)C#N,0,4,3.264160000000002,284.10619638400004
SOSBAD,SOSBAD_3,3,OC(=O)CCC(O)=O,2,2,-0.06419999999999987,118.02660867200001
SOSBAD,SOSBAD_4,4,OC(=O)CCC(O)=O,2,2,-0.06419999999999987,118.02660867200001
SOTGUG,SOTGUG_1,1,O,0,0,-0.8247,18.010564684
SOTGUG,SOTGUG_2,2,Nc1ccc(cc1)C(=O)[O-],1,3,-0.36770000000000014,136.04040201191
SOTGUG,SOTGUG_3,3,O,0,0,-0.8247,18.010564684
SOTGUG,SOTGUG_4,4,Nc1ccc(cc1)C(=O)[O-],1,3,-0.36770000000000014,136.04040201191
SOTGUG,SOTGUG_5,5,CC1=[NH+]C=CN1,1,0,0.13722,83.06037464408999
SOTGUG,SOTGUG_6,6,CC1=[NH+]C=CN1,1,0,0.13722,83.06037464408999
SOVFOA,SOVFOA_1,1,C[N+](C)(C)CC(O)=O,1,1,-0.22280000000000016,118.08625504409
SOVFOA,SOVFOA_2,2,FC(F)(Cl)C(=O)[O-],0,2,-0.43210000000000015,128.95603693991
SOVFOA01,SOVFOA01_1,1,FC(F)(Cl)C(=O)[O-],0,2,-0.43210000000000015,128.95603693991
SOVFOA01,SOVFOA01_2,2,C[N+](C)(C)CC(O)=O,1,1,-0.22280000000000016,118.08625504409
SOVFOA02,SOVFOA02_1,1,FC(F)(Cl)C(=O)[O-],0,2,-0.43210000000000015,128.95603693991
SOVFOA02,SOVFOA02_2,2,C[N+](C)(C)CC(O)=O,1,1,-0.22280000000000016,118.08625504409
SOVFOA03,SOVFOA03_1,1,FC(F)(Cl)C(=O)[O-],0,2,-0.43210000000000015,128.95603693991
SOVFOA03,SOVFOA03_2,2,C[N+](C)(C)CC(O)=O,1,1,-0.22280000000000016,118.08625504409
SOVQEZ,SOVQEZ_1,1,Nc1cc(N)nc(N)n1,3,5,-0.7767999999999999,125.07014522399999
SOVQEZ,SOVQEZ_2,2,OC(=O)CCC(O)=O,2,2,-0.06419999999999987,118.02660867200001
SOVQEZ,SOVQEZ_3,3,OC(=O)CCC(O)=O,2,2,-0.06419999999999987,118.02660867200001
SOVQEZ,SOVQEZ_4,4,O,0,0,-0.8247,18.010564684
SOWRUR,SOWRUR_1,1,O=P1([O-])NP(=O)([O-])NP(=O)([O-])N1,3,6,-2.8260000000000005,233.92511544573
SOWRUR,SOWRUR_2,2,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
SOWRUR,SOWRUR_3,3,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
SOWRUR,SOWRUR_4,4,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
SOWRUR,SOWRUR_5,5,O,0,0,-0.8247,18.010564684
SOWSAY,SOWSAY_1,1,O=P1([O-])NP(=O)([O-])NP(=O)([O-])NP(=O)([O-])N1,4,8,-3.7680000000000007,311.90015392763996
SOWSAY,SOWSAY_2,2,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
SOWSAY,SOWSAY_3,3,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
SOWSAY,SOWSAY_4,4,O,0,0,-0.8247,18.010564684
SOWSAY,SOWSAY_5,5,O,0,0,-0.8247,18.010564684
SOWSUS,SOWSUS_1,1,O,0,0,-0.8247,18.010564684
SOWSUS,SOWSUS_2,2,NCCN,2,2,-1.0962,60.06874825599999
SOXFET,SOXFET_1,1,COc1ccc2cc3[n+](CCc4cc5OCOc5cc34)cc2c1OC,0,4,3.096300000000001,336.12303447608997
SOXFET,SOXFET_2,2,OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(O)=O,4,4,0.4794000000000001,254.00626715200002
SOXFET,SOXFET_3,3,OC(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(O)=O,2,6,-2.1899999999999995,251.99171424782003
SOXFET01,SOXFET01_1,1,OC(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(O)=O,2,6,-2.1899999999999995,251.99171424782003
SOXFET01,SOXFET01_2,2,OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(O)=O,4,4,0.4794000000000001,254.00626715200002
SOXFET01,SOXFET01_3,3,COc1ccc2cc3[n+](CCc4cc5OCOc5cc34)cc2c1OC,0,4,3.096300000000001,336.12303447608997
SOXFIX,SOXFIX_1,1,COc1ccc2cc3[n+](CCc4cc5OCOc5cc34)cc2c1OC,0,4,3.096300000000001,336.12303447608997
SOXFIX,SOXFIX_2,2,OC(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(O)=O,2,6,-2.1899999999999995,251.99171424782003
SOXFUJ,SOXFUJ_1,1,COc1ccc2cc3[n+](CCc4cc5OCOc5cc34)cc2c1OC,0,4,3.096300000000001,336.12303447608997
SOXFUJ,SOXFUJ_2,2,OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(O)=O,4,4,0.4794000000000001,254.00626715200002
SOXFUJ,SOXFUJ_3,3,COc1ccc2cc3[n+](CCc4cc5OCOc5cc34)cc2c1OC,0,4,3.096300000000001,336.12303447608997
SOXFUJ,SOXFUJ_4,4,O,0,0,-0.8247,18.010564684
SOXFUJ,SOXFUJ_5,5,O,0,0,-0.8247,18.010564684
SOXFUJ,SOXFUJ_6,6,[Cl-],0,0,-2.996,34.96940125991
SOXFUJ,SOXFUJ_7,7,[Cl-],0,0,-2.996,34.96940125991
SOXPAA,SOXPAA_1,1,O=S(=O)([O-])c1cc(c2ccc3c4c(ccc1c24)c(cc3S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-],0,12,0.20040000000000013,517.8764039516399
SOXPAA,SOXPAA_2,2,O,0,0,-0.8247,18.010564684
SOXPAA,SOXPAA_3,3,O,0,0,-0.8247,18.010564684
SOXPAA,SOXPAA_4,4,O,0,0,-0.8247,18.010564684
SOXPAA,SOXPAA_5,5,[NH3+]CCCC(O)=O,2,1,-0.9069000000000003,104.07060498009
SOXPAA,SOXPAA_6,6,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
SOXPAA,SOXPAA_7,7,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
SOXPAA,SOXPAA_8,8,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
SOXPII,SOXPII_1,1,O=S(=O)([O-])c1cc(c2ccc3c4c(ccc1c24)c(cc3S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-],0,12,0.20040000000000013,517.8764039516399
SOXPII,SOXPII_2,2,[NH3+]CCCCC(O)=O,2,1,-0.5168000000000004,118.08625504409
SOXPII,SOXPII_3,3,O,0,0,-0.8247,18.010564684
SOXPII,SOXPII_4,4,O,0,0,-0.8247,18.010564684
SOXPII,SOXPII_5,5,O,0,0,-0.8247,18.010564684
SOXPII,SOXPII_6,6,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
SOXPII,SOXPII_7,7,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
SOXPII,SOXPII_8,8,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
SOXQOP,SOXQOP_1,1,[O][K]([O])([OH2])([OH2])([OH2])[O-]S(=O)(=O)c1cc(c2ccc3c4c(ccc1c24)c(cc3S(=O)(=O)O[K])S(=O)(O[K])=O[K])S(=O)(=O[K])[O-][K]([O])([O])([OH2])([OH2])[OH2],0,12,-6.5465999999999935,923.7005934558202
SOXQOP,SOXQOP_2,2,[NH3+]CCCC(O)=O,2,1,-0.9069000000000003,104.07060498009
SOXQUV,SOXQUV_1,1,[O][Rb]([O])([O])([OH2])([OH2])([OH2])([OH2])[O-]S1(=O[Rb]O=1)c1cc(c2ccc3c(cc(c4ccc1c2c34)S(=O)(=O)O[Rb])S1(=O[Rb]O=1)[O-][Rb]([O])([O])([O])([OH2])([OH2])([OH2])[OH2])S(=O)(=O)O[Rb],0,12,-8.433599999999991,1267.4000504238195
SOXQUV,SOXQUV_2,2,[NH3+]CCCC(O)=O,2,1,-0.9069000000000003,104.07060498009
SOXROM,SOXROM_1,1,Clc1cccc(c1)[Se](=O)[O-],0,2,-0.17400000000000038,222.90705192791
SOXROM,SOXROM_2,2,[NH2+]=C(Nc1ccccc1)Nc1ccccc1,3,0,1.3256999999999992,212.11822386808998
SOXROQ,SOXROQ_1,1,NC(=O)c1ccc(cc1)N(=O)=O,1,3,0.6937,166.037842052
SOXROQ,SOXROQ_2,2,CC(=O)C(O)=O,1,2,-0.3399999999999999,88.016043988
SOXRUW,SOXRUW_1,1,NC(=O)c1c[nH+]ccc1,1,1,-0.40040000000000053,123.05528926408999
SOXRUW,SOXRUW_2,2,CC(=O)C(=O)[O-],0,3,-1.6747000000000003,87.00876753591001
SOXRUW,SOXRUW_3,3,CC(=O)C(O)=O,1,2,-0.3399999999999999,88.016043988
