identifier,smiles,HBD,HBA,logP,MW
OQEQEI,CN1CCC(CC1)=C1c2ccccc2C=Cc2ccccc12,0,1,4.697900000000004,287.167399672
OQEQOS,CN1CCC(CC1)=C1c2ccccc2Sc2ccccc12,0,2,4.678700000000004,293.123820608
OQIFUR,OC1C(Oc2cc(O)cc(O)c2C1=O)c1cc(O)c(O)c(O)c1,6,8,0.8918999999999995,320.05321734399996
OQIFUR01,OC1C(Oc2cc(O)cc(O)c2C1=O)c1cc(O)c(O)c(O)c1,6,8,0.8918999999999995,320.05321734399996
ORABOB,FC(F)(F)c1cccc(Nc2ccccc2C(=O)[O-])c1,1,3,2.8125,280.05908676791
ORABUH,FC(F)(F)c1cccc(Nc2ccccc2C(=O)[O-])c1,1,3,2.8125,280.05908676791
ORACES,FC(F)(F)c1cccc(Nc2ccccc2C(=O)[O-])c1,1,3,2.8125,280.05908676791
ORACIW,FC(F)(F)c1cccc(Nc2ccccc2C(=O)[O-])c1,1,3,2.8125,280.05908676791
ORACUH,CC1=CC(=O)c2ccccc2C1=O,0,2,2.0119000000000002,172.052429496
ORADAO,CC1=CC(=O)c2ccccc2C1=O,0,2,2.0119000000000002,172.052429496
ORALOK,CCOC(=O)C1=C(CSc2ccccc2)N(C)c2cc(Br)c(O)c(C[NH+](C)C)c12,2,5,3.759900000000002,477.08420221208996
ORALUQ,CCOC(=O)C1=C(CSc2ccccc2)N(C)c2cc(Br)c(O)c(C[NH+](C)C)c12,2,5,3.759900000000002,477.08420221208996
ORAMAX,CCOC(=O)C1=C(CSc2ccccc2)N(C)c2cc(Br)c([O-])c(C[NH+](C)C)c12,1,5,3.1279000000000003,476.07692576
ORAPEE,COC(=O)c1cc(OCC(C)C)c2cccc(NC(=O)c3cc(OCCCSC(C)(C)C)c4cccc(NC(=O)c5ccc6ccc7ccc(nc7c6n5)C(=O)Nc5cccc6c(OCCCSC(C)(C)C)cc(nc56)C(=O)Nc5cccc6c(OCC(C)C)cc(nc56)C(=O)OC)c4n3)c2n1,4,20,16.228999999999967,1412.5398599999996
ORATUZ,Clc1ccc2Oc3ccccc3N=C(N3CC[NH2+]CC3)c2c1,1,3,2.4030000000000014,314.10546626409
ORAWIO,OC(=O)c1ccc(cc1)C(O)=O,2,2,1.083,166.026608672
ORAXAJ,Clc1ccc2Oc3ccccc3N=C(N3CC[NH2+]CC3)c2c1,1,3,2.4030000000000014,314.10546626409
OREBEV,Clc1ccc2Oc3ccccc3N=C(N3CC[NH2+]CC3)c2c1,1,3,2.4030000000000014,314.10546626409
OREBIZ,Clc1ccc2Oc3ccccc3N=C(N3CC[NH2+]CC3)c2c1,1,3,2.4030000000000014,314.10546626409
OREHIE,O=C([O-])N1CCN(CC1)C(=O)[O-],0,4,-2.7093999999999987,172.04950389582
OREHOK,C1CNCCN1,2,2,-0.8208,86.08439831999999
OREJAY,O=C([O-])N1CCNCC1,1,3,-1.765099999999999,129.06695110791
OREJON,O=C([O-])N1CCN(CC1)C(=O)[O-],0,4,-2.7093999999999987,172.04950389582
OREJON01,O=C([O-])N1CCN(CC1)C(=O)[O-],0,4,-2.7093999999999987,172.04950389582
ORILIN,CNC(=O)c1[nH+]ccc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)c1,3,3,4.9688000000000025,465.09357916409004
ORILOT,CNC(=O)c1[nH+]ccc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)c1,3,3,4.9688000000000025,465.09357916409004
ORILUZ,CNC(=O)c1[nH+]ccc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)c1,3,3,4.9688000000000025,465.09357916409004
ORIMAG,CNC(=O)c1[nH+]ccc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)c1,3,3,4.9688000000000025,465.09357916409004
ORIMEK,CNC(=O)c1[nH+]ccc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)c1,3,3,4.9688000000000025,465.09357916409004
ORITAM,[NH3+]c1ccc(OC)cc1,1,1,0.5685999999999996,124.07569036009
ORIXUK,[NH3+]c1cccc(C)c1,1,0,0.8684199999999997,108.08077574008999
ORNHCL,[NH3+]CCCC([NH3+])C(=O)[O-],2,2,-3.6310999999999973,133.09715407609002
ORNHCL11,[NH3+]CCCC([NH3+])C(=O)[O-],2,2,-3.6310999999999973,133.09715407609002
ORNHCL12,[NH3+]CCCC([NH3+])C(=O)[O-],2,2,-3.6310999999999973,133.09715407609002
ORNHCL13,[NH3+]CCCC([NH3+])C(=O)[O-],2,2,-3.6310999999999973,133.09715407609002
ORNHCL14,[NH3+]CCCC([NH3+])C(=O)[O-],2,2,-3.6310999999999973,133.09715407609002
ORNHCL15,[NH3+]CCCC([NH3+])C(=O)[O-],2,2,-3.6310999999999973,133.09715407609002
ORNHCL16,[NH3+]CCCC([NH3+])C(=O)[O-],2,2,-3.6310999999999973,133.09715407609002
ORNHCL17,[NH3+]CCCC([NH3+])C(=O)[O-],2,2,-3.6310999999999973,133.09715407609002
ORNHCL18,[NH3+]CCCC([NH3+])C(=O)[O-],2,2,-3.6310999999999973,133.09715407609002
OROZAX,Cc1[nH+]cc(C[N+]2=CSC(=C2C)CCO)c(N)n1,2,4,0.02684000000000014,266.11903503618
ORUHUG,[NH3+]NC(=O)c1cc[nH+]cc1,2,1,-1.6125999999999991,139.07346474818
ORUJAO,NNC(=O)c1cc[nH+]cc1,2,2,-0.8958000000000004,138.06618829609
ORUJES,NNC(=O)c1cc[nH+]cc1,2,2,-0.8958000000000004,138.06618829609
ORUJIW,[NH3+]NC(=O)c1cc[nH+]cc1,2,1,-1.6125999999999991,139.07346474818
ORUXAB,CC(C)(C)[NH2+]CC(O)c1ccc(O)c(CO)c1,4,3,0.2798000000000001,240.15941998409
ORUXEF,[NH3+]C(CCCNC(N)=[NH2+])C(=O)[O-],4,2,-5.209599999999999,175.11895214009
ORUXOP,O=C1CN(N=CC2=CC=C(O2)N(=O)=O)C(=O)N1,1,6,0.07349999999999995,238.033819292
ORUXOP01,O=C1CN(N=CC2=CC=C(O2)N(=O)=O)C(=O)N1,1,6,0.07349999999999995,238.033819292
ORUXUV,O=C1CN(N=CC2=CC=C(O2)N(=O)=O)C(=O)N1,1,6,0.07349999999999995,238.033819292
ORUXUV01,O=C1CN(N=CC2=CC=C(O2)N(=O)=O)C(=O)N1,1,6,0.07349999999999995,238.033819292
ORUYAC,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N1CC[NH2+]CC1,2,4,0.24210000000000054,320.1404961080901
ORUYEG,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N1CC[NH2+]CC1,2,4,0.24210000000000054,320.1404961080901
ORUYIK,OC(=O)C1=CN(C2CC2)c2cc(N3CC[NH2+]CC3)c(F)cc2C1=O,2,4,0.5570999999999998,332.14049610809
ORUYOQ,OC(=O)C1=CN(C2CC2)c2cc(N3CC[NH2+]CC3)c(F)cc2C1=O,2,4,0.5570999999999998,332.14049610809
ORUYUW,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N1CC[NH2+]CC1,2,4,0.24210000000000054,320.1404961080901
ORUZAD,OC(=O)C1=CN(C2CC2)c2cc(N3CC[NH2+]CC3)c(F)cc2C1=O,2,4,0.5570999999999998,332.14049610809
OSAZIU,Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,1,4,4.859300000000004,447.14803246400004
OSAZOA,Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,1,4,4.859300000000004,447.14803246400004
OSAZUG,Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,1,4,4.859300000000004,447.14803246400004
OSELEG,Nc1ccc(N)cc1,2,2,0.8510000000000002,108.06874825599999
OSEWAM,O=N(=O)c1cc(c([N-]c2nc([N-]c3c(cc(cc3N(=O)=O)N(=O)=O)N(=O)=O)c(cc2N(=O)=O)N(=O)=O)c(c1)N(=O)=O)N(=O)=O,0,17,5.021000000000003,618.99267023982
OSUHAO,CC(=O)C1=C(C)c2cnc(Nc3ccc(cn3)N3CC[NH2+]CC3)nc2N(C2CCCC2)C1=O,2,8,1.939619999999999,448.24554962009
OSUHES,CN(C)C(=O)C1=Cc2cnc(Nc3ccc(cn3)N3CC[NH2+]CC3)nc2N1C1CCCC1,2,7,1.7701999999999996,435.2615340320901
OSUQEA,OC(=O)C1=CN(C2CC2)c2cc(N3CC[NH2+]CC3)c(F)cc2C1=O,2,4,0.5570999999999998,332.14049610809
OTAQEG,COc1ccc2cccc(CCNC(C)=O)c2c1,1,2,2.527,243.125928784
OTAQIK,COc1ccc2cccc(CCNC(C)=O)c2c1,1,2,2.527,243.125928784
OTAZIT,CN1N=NC(=N1)[N-]N(=O)=O,0,6,-0.5930000000000004,143.03229691591
OTELEH,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
OTELEH01,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
OTELEH02,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
OTELEH03,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
OTELEH04,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
OTELEH05,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
OTELEH06,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
OTELEH07,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
OTELEH08,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
OTELEH09,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
OTELEH10,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
OTELEH11,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
OTELEH12,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
OTELEH13,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
OTELEH14,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
OTELEH15,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
OTELEH16,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
OTELEH17,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
OTELEH18,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
OTETCB,C[NH+](C)C1C2C(O)C3C(=C(O)C2(O)C(=O)C(=C1O)C(N)=O)C(=O)c1c(O)cccc1C3(C)O,8,9,-2.6606999999999954,461.15545680008995
OTURIH,CCCOc1ccc2ncnc3c4ccccc4Sc1c23,0,4,4.550200000000002,294.082684068
OUABAN,CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(CCC5(O)C4CCC3(O)C2)C2=CC(=O)OC2)C(O)C(O)C1O,8,12,-1.5149999999999972,584.2832768479999
OVAYOB,CS(=O)(=O)CCNCC1=CC=C(O1)c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,2,8,6.139100000000004,580.134732212
OVAYUH,CS(=O)(=O)CCNCC1=CC=C(O1)c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,2,8,6.139100000000004,580.134732212
OVAZAP,COc1ccc2cc3[n+](CCc4cc5OCOc5cc34)cc2c1OC,0,4,3.096300000000001,336.12303447608997
OVEDOK,NC(NC(=O)[C-](N(=O)=O)N(=O)=O)=C(N(=O)=O)N(=O)=O,2,10,-2.215809999999999,278.99669925591
OVERAL,Nc1ccc2cc3ccc(N)cc3nc2c1,2,3,2.5524000000000004,209.095297352
OVEREP,Nc1ccc2cc3ccc(N)cc3[nH+]c2c1,2,2,1.9714999999999998,210.10257380408999
OVULAT,[NH3+]CC[NH3+],2,0,-2.529799999999999,62.08330116018
OVULAT01,[NH3+]CC[NH3+],2,0,-2.529799999999999,62.08330116018
OVUMEY,Nc1[nH+]nc(c(N)n1)c1cccc(Cl)c1Cl,2,4,1.4288999999999998,256.01512703609
OVUMIC,Nc1[nH+]nc(c(N)n1)c1cccc(Cl)c1Cl,2,4,1.4288999999999998,256.01512703609
OVUMOI,Nc1[nH+]nc(c(N)n1)c1cccc(Cl)c1Cl,2,4,1.4288999999999998,256.01512703609
OVUMUO,Nc1nnc(c(N)n1)c1cccc(Cl)c1Cl,2,5,2.0097999999999994,255.00785058399998
OVUNAV,Nc1nnc(c(N)n1)c1cccc(Cl)c1Cl,2,5,2.0097999999999994,255.00785058399998
OWAVUE,COc1cc(OC)cc(C=Cc2ccc(O)cc2)c1,1,3,3.5798000000000023,256.10994437200003
OWAWER,COc1ccc(cc1)C1Sc2ccccc2N(CC[NH+](C)C)C(=O)C1OC(C)=O,1,5,1.9513999999999991,415.16860476408993
OWAWIV,COc1ccc(cc1)C1Sc2ccccc2N(CC[NH+](C)C)C(=O)C1OC(C)=O,1,5,1.9513999999999991,415.16860476408993
OWAWOB,COc1ccc(cc1)C1Sc2ccccc2N(CC[NH+](C)C)C(=O)C1OC(C)=O,1,5,1.9513999999999991,415.16860476408993
OWEBOI,[NH3+]C(CC(=O)[O-])C(=O)[O-],1,4,-4.5131999999999985,132.03023125191
OWELOS,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)c(C=NN1CCN(C)CC1)c(O)c4c3C2=O,6,15,4.3354200000000045,822.4051232959999
OWELUY,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)c(C=NN1CCN(C)CC1)c(O)c4c3C2=O,6,15,4.3354200000000045,822.4051232959999
OWIFEG,OC(=O)CN1C(=O)c2cc3C(=O)N(CC(=O)[O-])C(=O)c3cc2C1=O,1,9,-3.253099999999999,331.02078876391
OWIGEH,CC(C)Cc1ccc(cc1)C(C)C(O)=O,1,1,3.073200000000001,206.130679816
OXAGAX,CCC([NH2+]CC[NH2+]C(CC)CO)CO,4,2,-2.3449999999999958,206.19833091217998
OXAYUJ,OC(=O)C1=CN(C2CC2)c2cc(N3CC[NH2+]CC3)c(F)cc2C1=O,2,4,0.5570999999999998,332.14049610809
OXICUV02,CC(C)c1cccc(C(C)C)c1O,1,1,3.6390000000000025,178.135765196
OXIDEG02,Nc1ccc(cc1)S(=O)(=O)N=C1NC=CS1,2,4,0.9479999999999997,255.013618528
OXIMIT,O=C1CN(N=CC2=CC=C(O2)N(=O)=O)C(=O)N1,1,6,0.07349999999999995,238.033819292
OXODOW02,c1ccc(C=Cc2ccccn2)nc1,0,2,2.6470000000000002,182.08439832
OXOGUF,OCC(O)C1OC(=O)C(=C1O)O,4,6,-1.4074,176.032087976
OXOHAM,OCC(O)C1OC(=O)C(=C1O)O,4,6,-1.4074,176.032087976
OXOHEQ,OCC(O)C1OC(=O)C(=C1O)O,4,6,-1.4074,176.032087976
OXOHEQ01,OCC(O)C1OC(=O)C(=C1O)O,4,6,-1.4074,176.032087976
OXOHIU,OCC(O)C1OC(=O)C(=C1O)O,4,6,-1.4074,176.032087976
OXOHOA,OCC(O)C1OC(=O)C(=C1O)O,4,6,-1.4074,176.032087976
OXOHUG,NC(=O)c1c[nH+]ccc1,1,1,-0.40040000000000053,123.05528926408999
OXOHUG01,NC(=O)c1c[nH+]ccc1,1,1,-0.40040000000000053,123.05528926408999
OXOPEY,O=N(=O)[N-]C1=NON=C1[N+]([O-])=NC1=NON=C1N=NC1=NON=C1N=[N+]([O-])C1=NON=C1[N-]N(=O)=O,0,22,1.8792,508.0055753598201
OXOVUU,[OH]1CCN23CC[OH][Sr+2]45612([OH]CC3)[OH]CCN4(CC[OH]5)CC[OH]6,6,8,-3.8501999999999925,386.11490162018
OXTETD,C[NH+](C)C1C2C(O)C3C(=C(O)C2(O)C(=O)C(=C1[O-])C(N)=O)C(=O)c1c(O)cccc1C3(C)O,7,9,-3.858399999999993,460.1481803479999
OXUGIZ,CN(CC(O)=O)C(N)=[NH2+],3,1,-2.923399999999999,132.07675298009
OXYTET,CN(C)C1C2C(O)C3C(=C(O)C2(O)C(=O)C(=C1O)C(N)=O)C(=O)c1c(O)cccc1C3(C)O,7,10,-1.243599999999999,460.1481803479999
OXYTET01,CN(C)C1C2C(O)C3C(=C(O)C2(O)C(=O)C(=C1O)C(N)=O)C(=O)c1c(O)cccc1C3(C)O,7,10,-1.243599999999999,460.1481803479999
OYADAV,CC(C)COc1ccc(cc1C#N)C1=NC(=C(S1)C(O)=O)C,1,5,3.723200000000002,316.08816337199994
OYERIU,OC(=O)CC(O)(CC(O)=O)C(=O)[O-],3,5,-2.5831999999999997,191.01972614391002
OYIGAG02,C(C1=NN=N[N-]1)C1=NN=N[N-]1,0,6,-2.4382,150.04133922382
OYIGEK02,O=C(C1=N[N-]N=N1)C1=N[N-]N=N1,0,7,-2.7980000000000005,164.02060377982
OYIHEM,OC(=O)c1cc(F)c(F)c(F)c1F,1,1,1.9412,193.999092184
OYISIB,OC(=O)c1ccccc1,1,1,1.3848,122.036779432
OYUHAU,[NH3+]CCCC(O)=O,2,1,-0.9069000000000003,104.07060498009
OYUYIT01,Cc1cccc(C)c1NC(=O)CN1CCCC1=O,1,2,1.8643399999999999,246.136827816
OZEWUN,Cc1c[nH+]c(N)cc1,1,1,0.39131999999999995,109.07602470808999
OZEXEY,O=C([O-])Cc1ccccc1,0,2,-0.021000000000000685,135.04515304391
OZIDEH,OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1,5,6,1.5460999999999996,290.079038168
OZIDIL,Oc1cc(O)c2CC(OC(=O)c3cc(O)c(O)c(O)c3)C(Oc2c1)c1ccc(O)c(O)c1,7,10,2.5276000000000005,442.0899967759999
OZIDOR,OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1,5,6,1.5460999999999996,290.079038168
OZIDUX,OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1,5,6,1.5460999999999996,290.079038168
OZOPAV,CC(=O)C(=NNc1cc(Cl)cc(c1[O-])S(=O)(=O)[O-])C(C)=O,1,8,0.2636000000000001,331.98808184781996
OZOPIF,CC1COc2c(N3CCN(C)CC3)c(F)cc3C(=O)C(=CN1c23)C(O)=O,1,6,1.544,361.14378433999997
OZOSIH,ON=Cc1cc[nH+]c2ccccc12,1,2,1.462,173.07093932809
PABCEA,Oc1ccc2CC3[NH+](CCC45C(Oc1c24)C(=O)CCC35O)CC1CC1,3,4,0.10829999999999984,342.16998466808997
PABHIJ,Cc1ccnc2N(C3CC3)c3ncccc3C(=O)Nc12,1,4,2.6512200000000004,266.116761068
PABHIJ01,Cc1ccnc2N(C3CC3)c3ncccc3C(=O)Nc12,1,4,2.6512200000000004,266.116761068
PABMEP,Nc1ccc(cc1)C(=O)[O-],1,3,-0.36770000000000014,136.04040201191
PABMOZ,Nc1ccc(c(O)c1)C(=O)[O-],2,4,-0.6621000000000001,152.03531663191
PABMOZ01,Nc1ccc(c(O)c1)C(=O)[O-],2,4,-0.6621000000000001,152.03531663191
PABMOZ02,Nc1ccc(c(O)c1)C(=O)[O-],2,4,-0.6621000000000001,152.03531663191
PABMOZ03,Nc1ccc(c(O)c1)C(=O)[O-],2,4,-0.6621000000000001,152.03531663191
PABMOZ04,Nc1ccc(c(O)c1)C(=O)[O-],2,4,-0.6621000000000001,152.03531663191
PABMOZ05,Nc1ccc(c(O)c1)C(=O)[O-],2,4,-0.6621000000000001,152.03531663191
PABMOZ06,Nc1ccc(c(O)c1)C(=O)[O-],2,4,-0.6621000000000001,152.03531663191
PABMOZ07,Nc1ccc(c(O)c1)C(=O)[O-],2,4,-0.6621000000000001,152.03531663191
PABMOZ08,Nc1ccc(c(O)c1)C(=O)[O-],2,4,-0.6621000000000001,152.03531663191
PABMOZ09,Nc1ccc(c(O)c1)C(=O)[O-],2,4,-0.6621000000000001,152.03531663191
PABMOZ10,Nc1ccc(c(O)c1)C(=O)[O-],2,4,-0.6621000000000001,152.03531663191
PABMOZ11,Nc1ccc(c(O)c1)C(=O)[O-],2,4,-0.6621000000000001,152.03531663191
PABMOZ12,Nc1ccc(c(O)c1)C(=O)[O-],2,4,-0.6621000000000001,152.03531663191
PABMOZ13,Nc1ccc(c(O)c1)C(=O)[O-],2,4,-0.6621000000000001,152.03531663191
PABYAX,C[NH+]1CCN(CC1)Cc1ccc(cc1)C(=O)Nc1ccc(C)c(Nc2nccc(n2)c2cccnc2)c1,3,6,3.1732200000000006,494.2662850640901
PACDEC,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
PACDIG,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
PACDIG01,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
PACDIG02,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
PACVEY,CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,1,3,5.713900000000006,414.31339520399996
PADZUS,NC(=O)CS(=O)C(c1ccccc1)c1ccccc1,1,2,2.01,273.08234972
PAFBAC,NC(=O)CS(=O)C(c1ccccc1)c1ccccc1,1,2,2.01,273.08234972
PAFBEG,NC(=O)CS(=O)C(c1ccccc1)c1ccccc1,1,2,2.01,273.08234972
PAFFIP,CCc1[nH+]c(N)nc(N)c1c1ccc(Cl)cc1,2,3,1.9429,249.09015054808998
PAGCAE,CCCCOC(=O)c1ccc(O)cc1,1,3,2.349100000000001,194.094294308
PAGCOU,CC1=C(CCN2CCC(CC2)C2=NOc3cc(F)ccc23)C(=O)N2CCCCC2=N1,0,6,3.5904200000000026,410.211804324
PAGUBR,CCC[N+](CCC)(CCC)CCC,0,0,3.443200000000002,186.22162631609
PAHCIL,[NH3+]C(C(C)C)C(O)=O,2,1,-0.6625000000000001,118.08625504409
PAHFIO,Oc1ccc(CC[NH2+]CCCS(=O)(=O)CCOCCc2cccc3ccccc23)c2SC(=O)Nc12,3,6,2.6185,515.1668905120899
PAHHAK,Nc1ccc(C(O)=O)c(O)c1,3,3,0.6726000000000001,153.042593084
PAHHEO,NC(=O)c1ccc(O)cc1,2,2,0.49110000000000004,137.047678464
PAHHOW,C1COCCO1,0,2,0.03320000000000001,88.052429496
PAHHUC,FC1=CNC(=O)NC1=O,2,2,-0.7977000000000001,130.017855556
PAHJAK,FC1=CNC(=O)NC1=O,2,2,-0.7977000000000001,130.017855556
PAHKOA,Cc1[nH+]c2nc(N)ccc2c(C)c1,1,2,1.24794,174.10257380408999
PAHQID,OC(=O)c1ccccc1,1,1,1.3848,122.036779432
PAJBUY,CN(C)C(=[NH2+])NC(N)=[NH2+],4,0,-4.673499999999999,131.11599825617998
PAJCAF,CN(C)C(=[NH2+])NC(N)=[NH2+],4,0,-4.673499999999999,131.11599825617998
PAJCAF01,CN(C)C(=[NH2+])NC(N)=[NH2+],4,0,-4.673499999999999,131.11599825617998
PAJFAM,CC1=C(CCN2CCC(CC2)C2=NOc3cc(F)ccc23)C(=O)N2CCCCC2=N1,0,6,3.5904200000000026,410.211804324
PAJLEV,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,0,6,-1.0293,194.08037556
PAJNOD,OCC(O)C1OC(=O)C(=C1[O-])O,3,6,-2.6051,175.02481152391002
PAJNUJ,OCC1OC(OC2C(CO)OC(O)(CO)C2O)C(O)C(O)C1O,8,11,-5.395599999999993,342.11621152399994
PAJTON,OCC1OC2OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC1C(O)C2O,21,35,-15.23060000000003,1134.3697639400002
PAKGIV,[NH3+]C(C(=O)NC1C2SCC(=C(N2C1=O)C(=O)[O-])C)C1=CCC=CC1,2,5,-1.7028999999999976,349.109627088
PAKQEZ,CCCCCCCCCCP(=O)([O-])[O-],0,3,2.0408,220.12392832182002
PAKREC,CCc1[nH+]c(N)nc(N)c1c1ccc(Cl)cc1,2,3,1.9429,249.09015054808998
PAKRIG,CCc1[nH+]c(N)nc(N)c1c1ccc(Cl)cc1,2,3,1.9429,249.09015054808998
PAKROM,CCc1[nH+]c(N)nc(N)c1c1ccc(Cl)cc1,2,3,1.9429,249.09015054808998
PAKRUS,CCc1[nH+]c(N)nc(N)c1c1ccc(Cl)cc1,2,3,1.9429,249.09015054808998
PAKSAZ,CCc1[nH+]c(N)nc(N)c1c1ccc(Cl)cc1,2,3,1.9429,249.09015054808998
PAKYEI,CC1C[NH2+]C(C2CC2)C(=O)N(C)C(C)C(=O)NC(Cc2ccc(F)cc2)C(=O)NCCCc2ccccc2O1,3,4,1.5718000000000045,539.30281040009
PALBOX,OCC1OC2OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC1C(O)C2O,21,35,-15.23060000000003,1134.3697639400002
PAMBZA,[NH3+]c1ccc(cc1)C(O)=O,2,1,0.2581999999999997,138.05495491609
PAMBZA01,[NH3+]c1ccc(cc1)C(O)=O,2,1,0.2581999999999997,138.05495491609
PAMBZA02,[NH3+]c1ccc(cc1)C(O)=O,2,1,0.2581999999999997,138.05495491609
PAMBZA03,[NH3+]c1ccc(cc1)C(O)=O,2,1,0.2581999999999997,138.05495491609
PAMFOB,CC1(C)C2CCC1(C)C(=O)C2,0,1,2.401700000000001,152.120115132
PAMPIF,COc1ccc2cc(ccc2c1)C(C)C(=O)[O-],0,3,1.7018,229.08701785591
PAMPOL,[NH3+]C(C)c1cc(cc(c1O)C(C)(C)C)C(C)(C)C,2,1,3.2901000000000016,250.21654093608998
PAMQAX,COc1ccc2cc(ccc2c1)C(C)C(O)=O,1,2,3.036500000000001,230.094294308
PAMXAE,OC(=O)c1cccc(n1)C(O)=O,2,3,0.47799999999999987,167.02185764
PAMXEI,OC(=O)c1ncccc1C(=O)[O-],1,4,-0.8567,166.01458118791
PAMXIM,OC(=O)C1=CC(=NN1)C(O)=O,3,3,-0.19390000000000018,156.017106608
PANCUR,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC(C4OC(C)=O)[N+]3(C)CCCCC3)C2(C)CC1[N+]1(C)CCCCC1,0,4,6.110500000000007,572.45421124018
PANLAS,NC1=NC=C(F)C(=O)N1,2,3,-0.5088000000000001,129.033839968
PANSAA,Nc1[nH+]cnc2NC=Nc12,2,3,-0.6458000000000004,136.06177161208998
PANZEJ,O=N(=O)c1cccc2ncccc12,0,3,2.143,174.042927432
PAPAVC,COc1ccc(Cc2[nH+]ccc3cc(OC)c(OC)cc23)cc1OC,0,4,3.2791000000000023,340.15433460408997
PAPFOB,O=N(=O)c1cccc2cnccc12,0,3,2.143,174.042927432
PAPTUX,COc1ccc2cc(ccc2c1)C(C)C(O)=O,1,2,3.036500000000001,230.094294308
PAPTUX01,COc1ccc2cc(ccc2c1)C(C)C(O)=O,1,2,3.036500000000001,230.094294308
PAQMEC,NC(=O)c1cccnc1,1,2,0.18050000000000016,122.048012812
PAQNII,CC(O)=[NH+]c1ccc(O)cc1,3,1,0.0806999999999996,152.07060498009
PAQNOM,NC(=O)c1cnccn1,1,3,-0.4245000000000001,123.04326178
