identifier,logp_crippen,mol_weight,hb_donors,hb_acceptors,smiles
VUBCEA,0.7674000000000014,333.047674232,2,1,[Br-].NC(=O)N1c2ccccc2C=Cc2ccccc12.[NH4+]
VUBCEA01,0.7674000000000014,333.047674232,2,1,[Br-].NC(=O)N1c2ccccc2C=Cc2ccccc12.[NH4+]
VUCFOO,3.3022000000000027,444.252526264,1,4,O=C1Nc2ccccc2N1CCCN1CCN(CC1)C(c1ccccc1)c1ccccc1.O
VUCHOR,2.7279999999999998,327.21982916800005,1,2,CC(C)Cc1ccc(cc1)C(C)C(=O)[O-].[NH3+]C(C)c1ccccc1
VUCHOR01,2.7280000000000006,327.219829168,1,2,[NH3+]C(C)c1ccccc1.CC(C)Cc1ccc(cc1)C(C)C(=O)[O-]
VUCJEI,-5.142999999999992,437.183185952,2,6,CC(O)C1C2C(C)C(=C(N2C1=O)C(=O)[O-])SC1C[NH2+]C(C1)C(=O)N(C)C.O.O.O
VUFPIV,-3.396399999999998,249.960310844,1,1,[I-].NC(=O)c1c[nH+]ccc1
VUGCUV,3.907300000000002,353.02216325600006,2,4,OC(=O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl
VUGCUV01,3.907300000000002,353.02216325600006,2,4,OC(=O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl
VUGMIT,2.7865400000000005,458.1260054239999,3,8,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1.CC(=O)Oc1ccccc1C(O)=O
VUGQIZ,-12.666300000000012,432.2532795721799,4,6,O=C([O-])c1nccnc1C(=O)[O-].[NH2+]1CC[NH2+]CC1.[NH2+]1CC[NH2+]CC1.O.O.O.O.O
VUJRUO,3.809000000000003,412.112459972,1,5,Clc1cc2NC(=O)Cc2cc1CCN1CCN(CC1)C1=NSc2ccccc12
VUJXIH,-2.6632999999999987,273.08296055609003,2,6,O=C([O-])c1cc(cc(c1)N(=O)=O)N(=O)=O.[NH3+]CC[NH3+]
VUJXIH01,-2.6632999999999987,273.08296055609003,2,6,O=C([O-])c1cc(cc(c1)N(=O)=O)N(=O)=O.[NH3+]CC[NH3+]
VUJXIH02,-2.6632999999999987,273.08296055609003,2,6,O=C([O-])c1cc(cc(c1)N(=O)=O)N(=O)=O.[NH3+]CC[NH3+]
VUJXIH03,-2.663299999999997,273.08296055609003,2,6,[NH3+]CC[NH3+].O=C([O-])c1cc(cc(c1)N(=O)=O)N(=O)=O
VUJZIK,-1.0708999999999982,400.0390987479099,3,8,NC(N)=[NH2+].O=S(=O)([O-])c1ccc(cc1)N=Nc1ccc(cc1)S(=O)(=O)[O-]
VUJZUW,-1.0708999999999982,400.0390987479099,3,8,NC(N)=[NH2+].O=S(=O)([O-])c1ccc(cc1)N=Nc1ccc(cc1)S(=O)(=O)[O-]
VUKDUB,-1.7010999999999967,400.06425087591003,3,6,O=S(=O)([O-])c1ccc(CCc2ccc(cc2)S(=O)(=O)[O-])cc1.NC(N)=[NH2+]
VUKPEY,-0.74498,307.105587264,4,6,Cc1[nH+]cc(CO)c(CO)c1O.Oc1ccc(cc1)C(=O)[O-]
VUKSEC,3.760600000000002,424.19982199599997,3,5,CCOc1ccccc1C(N)=O.CCOc1ccccc1C(N)=O.Oc1ccccc1
VUKSIG,4.425320000000003,306.136827816,2,3,COc1ccc2c(Nc3c(C)nccc23)c1.Oc1ccccc1
VUKTAZ,-0.8508999999999971,442.12639578400007,3,4,[Cl-].Nc1ccc(cc1)S(=O)(=O)N=C1NC=CS1.[NH3+]C12CC3CC(CC(C3)C1)C2
VULHAP,0.8325999999999993,411.1100210119999,3,7,CCCSc1ccc2[NH+]=C(NC(=O)OC)Nc2c1.OC(=O)CCC(=O)C(=O)[O-]
VULHIX,2.1323,417.13584183599994,3,6,CCCSc1ccc2NC(=[NH+]c2c1)NC(=O)OC.OC(C(=O)[O-])c1ccccc1
VULHOD,2.1323,417.13584183599994,3,6,CCCSc1ccc2[NH+]=C(NC(=O)OC)Nc2c1.OC(C(=O)[O-])c1ccccc1
VULHUJ,3.0313000000000008,444.15011199599996,3,6,CCCSc1ccc2NC(=[NH+]c2c1)NC(=O)OC.O=S(=O)([O-])NC1CCCCC1
VULTEC,4.078900000000003,446.18417193199997,3,6,COc1ccc(CCNC(=O)COc2cccc3cccnc23)cc1.Oc1ccc(O)cc1
VULVOP,-0.5789000000000002,316.10592161200003,3,6,Cc1[nH+]cc(CO)c(CO)c1O.O=C([O-])c1ccc(cc1)C#N
VULVUV,0.40212000000000026,352.072907232,3,6,Cc1[nH+]cc(CO)c(CO)c1O.O=C1[N-]S(=O)(=O)c2ccccc12
VUPROR,-0.6504000000000001,129.042593084,2,2,OC(=O)C1CCC(=O)N1
VUQNAY,-3.3630999999999958,280.145678248,2,5,[NH3+]C(CCCC)C(=O)[O-].[NH3+]C(CCSC)C(=O)[O-]
VUQNAY01,-3.3630999999999958,280.145678248,2,5,[NH3+]C(CCCC)C(=O)[O-].[NH3+]C(CCSC)C(=O)[O-]
VUQNAY02,-3.3630999999999958,280.145678248,2,5,[NH3+]C(CCCC)C(=O)[O-].[NH3+]C(CCSC)C(=O)[O-]
VUQNAY03,-3.3630999999999958,280.145678248,2,5,[NH3+]C(CCSC)C(=O)[O-].[NH3+]C(CCCC)C(=O)[O-]
VUQNAY04,-3.3630999999999958,280.145678248,2,5,[NH3+]C(CCCC)C(=O)[O-].[NH3+]C(CCSC)C(=O)[O-]
VURCUH,-1.2512799999999988,214.095356928,1,4,OC(=O)CCC(=O)[O-].CN1C=C[NH+]=C1C
VURNAY,-6.376599999999999,280.02106168800003,1,8,CN1C(=O)N(C)C2=C([NH+]=CN2)C1=O.O=[Cl](=O)(=O)[O-]
VUSDIX,4.6391000000000036,386.120132196,2,4,CNC(=O)c1ccccc1Sc1ccc2c(NN=C2C=Cc2ccccn2)c1
VUSDIX03,4.6391000000000036,386.120132196,2,4,CNC(=O)c1ccccc1Sc1ccc2c(NN=C2C=Cc2ccccn2)c1
VUSDIX04,4.6391000000000036,386.120132196,2,4,CNC(=O)c1ccccc1Sc1ccc2c(NN=C2C=Cc2ccccn2)c1
VUSDIX06,4.6391000000000036,386.120132196,2,4,CNC(=O)c1ccccc1Sc1ccc2c(NN=C2C=Cc2ccccn2)c1
VUTNAB,0.5424999999999995,260.090940244,3,5,NC(=O)c1cnccn1.Nc1ccc(cc1)C(O)=O
VUVZOF,2.8572000000000006,398.1114009159999,0,7,COc1ccc2cc3[n+](CCc4cc5OCOc5cc34)cc2c1OC.O=N(=O)[O-]
VUWKOO,-4.905099999999998,216.07462148399998,2,4,O=C([O-])C(=O)[O-].[NH3+]c1ccc([NH3+])cc1.O
VUWLUV,-1.6777999999999966,422.16891579200006,4,6,OC(=O)CCC(=O)[O-].OC(=O)CCC(=O)[O-].[NH3+]c1ccccc1.[NH3+]c1ccccc1
VUXPUZ,0.6163,212.025563116,1,4,NS(=O)(=O)CC1=NOc2ccccc12
VUXXUJ,1.2676000000000003,385.225308472,2,4,COc1cccc(c1)C1(O)CCCCC1C[NH+](C)C.O=C([O-])c1ccccc1
VUYHII,-8.969000000000007,283.13795001200003,3,6,[NH3+]CCCC([NH3+])C(=O)[O-].[NH3+]C(CC(=O)[O-])C(=O)[O-].O
VUZFAY,0.8556999999999999,323.13901888808994,1,3,C(Cc1cc[nH+]cc1)c1cc[nH+]cc1.Oc1ccccc1C(=O)[O-]
VUZFAY01,0.8556999999999999,323.13901888808994,1,3,C(Cc1cc[nH+]cc1)c1cc[nH+]cc1.Oc1ccccc1C(=O)[O-]
VUZNEK,-0.06010000000000054,337.065847692,3,8,Nc1c[nH+]ccc1N.OC(=O)c1cc(cc(c1[O-])N(=O)=O)N(=O)=O
VUZNIO,3.6189000000000027,335.16337691200005,2,4,Nc1ccc(cc1)C(O)=O.C(Cc1ccncc1)Cc1ccncc1
VUZQIQ,3.0364000000000004,204.018525888,0,0,FCC(F)(F)F.FCC(F)(F)F
VUZYUL,-5.1595999999999975,273.11934606409,3,5,OC(=O)c1nccnc1C(=O)[O-].[NH2+]1CC[NH2+]CC1.O
VUZZEW,3.314400000000002,332.12732575200005,1,5,OC(=O)c1ccccc1.c1ccc(C=NN=Cc2ccccn2)nc1
WACDEN,4.831420000000004,406.18273245200004,2,6,Oc1ccccc1.CN1CCN(CC1)C1=Nc2ccccc2NC2=C1C=C(C)S2
WACDEN02,4.831420000000004,406.18273245200004,2,6,Oc1ccccc1.CN1CCN(CC1)C1=Nc2ccccc2NC2=C1C=C(C)S2
WACHIR,4.2659000000000065,430.30830982399993,3,3,CC(C=CC(O)C1CC1)C1CCC2C(CCCC12C)=CC=C1CC(O)CC(O)C1=C.O
WACMIY,0.9490000000000003,137.070145224,1,1,[N-]=[N+]=[N-].Nc1cc[nH+]cc1
WACVED,2.1845999999999997,256.096025624,3,3,N1C=CN=C1C1=NC=CN1.OC(=O)c1ccccc1
WADNEX,-3.7399999999999993,205.050570924,3,1,CC(O)=[NH+]c1ccc(O)cc1.[Cl-].O
WADNOH,-3.7399999999999993,296.986191244,3,1,CC(O)=[NH+]c1ccc(O)cc1.[I-].O
WADQIF,1.0867999999999993,482.24489849199995,3,8,CC(=O)Nc1ccc(OC(=O)[BH2-][N+]23CN4CN(CN(C4)C2)C3)cc1.CC(=O)Nc1ccc(O)cc1
WADTIG,3.4853000000000023,343.22597716800004,1,4,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1
WADXEH,-0.6224999999999978,289.179026976,2,4,C1CCN2CCC[NH+]=C2CC1.Nc1ccc(cc1)C(=O)[O-]
WAFCOX,0.19229999999999997,230.105527688,2,3,[NH3+]c1ccccc1N.O=C([O-])c1ccccc1
WAFNAT,-0.29880000000000023,187.084457896,2,2,CC(=O)Nc1ccc(O)cc1.O.O
WAGCUG,1.388,371.114902496,2,6,CCc1[nH+]c(N)nc(N)c1c1ccc(Cl)cc1.O=C([O-])c1cccnc1
WAGDER,2.3369,361.13055255999996,3,6,CCc1nc(N)nc(N)c1c1ccc(Cl)cc1.O=C1CCCC(=O)N1
WAGDOB,2.8457000000000017,431.081888116,2,6,CCc1[nH+]c(N)nc(N)c1c1ccc(Cl)cc1.O=C1[N-]S(=O)(=O)c2ccccc12
WAGDOB01,2.8457000000000017,431.081888116,2,6,CCc1[nH+]c(N)nc(N)c1c1ccc(Cl)cc1.O=C1[N-]S(=O)(=O)c2ccccc12
WAGFIX,1.4127999999999996,400.130218212,3,6,CCc1[nH+]c(N)nc(N)c1c1ccc(Cl)cc1.OC(C(=O)[O-])c1ccccc1
WAGFOD,1.8115,360.13530359199996,2,5,CCc1[nH+]c(N)nc(N)c1c1ccc(Cl)cc1.CC=CC=CC(=O)[O-]
WAGFUJ,2.021000000000001,449.0924528,2,6,CCc1[nH+]c(N)nc(N)c1c1ccc(Cl)cc1.O=C1[N-]S(=O)(=O)c2ccccc12.O
WAGGIY,3.375580000000001,472.10843721200007,2,7,O=C1[N-]S(=O)(=O)c2ccccc12.CCc1[nH+]c(N)nc(N)c1c1ccc(Cl)cc1.CC#N
WAHGEV,-2.184099999999998,327.070264376,2,7,O=C(NCCON(=O)=O)c1c[nH+]ccc1.OC(=O)C=CC(=O)[O-]
WAHGIZ,1.5158999999999994,385.14851469599995,3,7,O=C(NCCON(=O)=O)c1cccnc1.OC(=O)CCCCCCC(O)=O
WAHJAR,1.7845999999999997,383.159354152,1,8,COc1cc2N=C(N=C(N)c2cc1OC)N1CCN(CC1)C(=O)C1=CC=CO1
WAHJEV,-1.792299999999996,419.13603186399996,1,7,[Cl-].COc1cc2[NH+]=C(N=C(N)c2cc1OC)N1CCN(CC1)C(=O)C1=CC=CO1
WAJLAV01,-9.648099999999996,288.05578289609,3,4,[OH2][Mg+2]([OH2])([OH2])([OH2])([OH2])[OH2].O=S(=O)([O-])[O-].NC(N)=[NH2+]
WAJVOU,1.7681999999999998,366.096419548,2,7,[O-][n+]1ccc(cc1)C1=NN=C(O1)c1cc[n+]([O-])cc1.Oc1cccc(O)c1
WAJWOU,-4.184699999999997,315.08566298809006,4,5,OC(=O)c1cc(ccc1O)S(=O)(=O)[O-].O.O.[NH3+]CC[NH3+]
WAJYUC,2.524020000000001,433.210052332,1,8,COc1c(C)c2COC(=O)c2c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1
WAJYUC01,2.524020000000001,433.210052332,1,8,COc1c(C)c2COC(=O)c2c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1
WAKJIF,0.09389999999999987,396.15460312,1,7,O.O.CN1C(=O)N(C)C2=C(NC=N2)C1=O.c1cnc2c(c1)ccc1cccnc21
WAKKAV,2.1738,406.1748702,3,4,CC(C(O)c1ccccc1)N(C)C(=S)[S-].C[NH2+]C(C)C(O)c1ccccc1
WAKKAV01,2.1738,406.1748702,3,4,CC(C(O)c1ccccc1)N(C)C(=S)[S-].C[NH2+]C(C)C(O)c1ccccc1
WAKKAY,3.6121700000000017,428.951629592,3,7,[O-][n+]1ccccc1SSc1cccc[n+]1[O-].S=C1NC(=S)NC(=S)N1
WALPIJ,1.9309,289.167793596,1,4,CN1C2CCC1CC(C2)OC(=O)C(CO)c1ccccc1
WAMPOQ,-1.958299999999998,361.05059155199996,3,9,[NH3+]C(CC(N)=O)C(O)=O.O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O
WAMPOQ01,-1.9583000000000004,361.05059155199996,3,9,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O.[NH3+]C(CC(N)=O)C(O)=O
WANHUO,0.05560000000000026,382.07042219600004,2,8,Cc1[nH+]cc(C[N+]2=CSC(=C2C)CCO)c(N)n1.[S-]C#N.[S-]C#N
WANKIF,2.2356000000000007,417.230393852,2,3,C[NH2+]C(C)C(O)c1ccccc1.O=C([O-])c1cc2CCc3ccc(CCc1cc2)cc3
WANTOU,0.6870999999999994,480.2260367439999,3,6,COc1ccc2nccc(C(O)C3CC4CC[NH+]3CC4C=C)c2c1.Oc1ccccc1C(=O)[O-].O
WANTOU01,0.6870999999999994,480.2260367439999,3,6,COc1ccc2nccc(C(O)C3CC4CC[NH+]3CC4C=C)c2c1.Oc1ccccc1C(=O)[O-].O
WAQBOH,-1.093999999999998,348.190283264,4,2,[NH2+]1CCNCC1.F[B-](F)(F)F.F[B-](F)(F)F.[NH2+]1CCNCC1
WAQZUM,2.727620000000001,433.16714196400005,4,6,Oc1cccc(O)c1.Cc1ccc(cc1)S(=O)(=O)NC(=O)NN1CC2CCCC2C1
WARBAV,0.32482000000000266,409.2147608520001,2,4,Cc1ccc(cc1)S(=O)(=O)[N-]C(=O)[N-]N1CC2CCCC2C1.[NH2+]1CC[NH2+]CC1
WARNOV,2.1870000000000003,308.113236308,1,4,OB1OCc2cc(F)ccc12.c1cc(ccn1)c1ccncc1
WARNUB,2.6904000000000012,334.128886372,1,4,OB1OCc2cc(F)ccc12.c1cc(ccn1)C=Cc1ccncc1
WARPAJ,2.3052,336.144536436,1,4,OB1OCc2cc(F)ccc12.C(Cc1ccncc1)c1ccncc1
WARPEN,0.22389999999999943,274.092500864,2,4,OB1OCc2cc(F)ccc12.NC(=O)c1ccncc1
WASDAZ,0.24759999999999938,409.01696633590996,1,7,NC(=O)c1c[nH+]ccc1.O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-]
WASRER,-1.0524999999999993,395.89564562000004,2,4,OC(=O)C(Br)C(Br)C(=O)[O-].NC(=O)c1c[nH+]ccc1
WASRUG,1.3855999999999993,491.1510934839999,3,5,OC1(CC[NH+](CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1.OC(=O)C=CC(=O)[O-]
WASRUG01,1.3855999999999993,491.1510934839999,3,5,OC1(CC[NH+](CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1.OC(=O)C=CC(=O)[O-]
WASTEP,3.5904200000000026,410.211804324,0,6,CC1=C(CCN2CCC(CC2)C2=NOc3cc(F)ccc23)C(=O)N2CCCCC2=N1
WAVMEP,4.845440000000006,436.19329713599996,3,7,CN1CCN(CC1)C1=Nc2ccccc2NC2=C1C=C(C)S2.Cc1cc(O)cc(O)c1
WAYWAY,-3.1741999999999955,233.137556088,2,3,CN(C)C(=[NH2+])N(C)C.OC(=O)CCC(=O)[O-]
WEBBEO,3.115600000000001,405.1324707079999,3,6,CC1=C(C=C(C#N)C(=O)N1)c1ccncc1.COc1cc(C=CC(O)=O)ccc1O
WECCUE,2.1928,293.14157884800005,1,2,O=C([O-])c1ccccc1.[NH3+]C(C)c1ccc2ccccc2c1
WECGIW01,4.175920000000003,358.0542764,0,4,Cc1ccc(cn1)c1ncc(Cl)cc1c1ccc(cc1)S(C)(=O)=O
WECGUI,3.351220000000003,376.06484108399997,0,4,Cc1ccc(cn1)c1ncc(Cl)cc1c1ccc(cc1)S(C)(=O)=O.O
WECHAP,3.351220000000003,376.06484108399997,0,4,Cc1ccc(cn1)c1ncc(Cl)cc1c1ccc(cc1)S(C)(=O)=O.O
WEDKOH,-0.005400000000000127,213.074955832,3,5,Nc1cnccn1.OC(=O)CCC(O)=O
WEDKOH01,-0.005400000000000127,213.074955832,3,5,Nc1cnccn1.OC(=O)CCC(O)=O
WEDXOV,3.3435000000000006,428.87354886,1,3,NC(=O)c1cnccn1.Fc1c(F)c(Br)c(F)c(F)c1Br
WEFKUP,-0.2626000000000005,344.100836232,3,5,[NH3+]c1cc(cc(c1)C(=O)[O-])C(O)=O.Oc1cccc2cccnc12.O
WEFLEA,0.6225999999999998,494.127148296,2,8,OC(=O)C1=CN(C2CC2)c2cc(N3CC[NH2+]CC3)c(F)cc2C1=O.CC1=CC(=O)[N-]S(=O)(=O)O1
WEFLIE,0.30760000000000154,482.12714829600003,2,8,CC1=CC(=O)[N-]S(=O)(=O)O1.CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N1CC[NH2+]CC1
WEHYEO,-1.5673999999999961,296.1655411,2,1,CCC[NH+](CCC)CCc1cccc2NC(=O)Cc12.[Cl-]
WEHZAL,-5.200899999999999,164.02006049191,2,5,O=C([O-])C(=O)[O-].[NH3+]CC(O)=O
WEHZAL01,-5.200899999999999,164.02006049191,2,5,O=C([O-])C(=O)[O-].[NH3+]CC(O)=O
WEHZAL03,-5.200899999999999,164.02006049191,2,5,O=C([O-])C(=O)[O-].[NH3+]CC(O)=O
WEJHAV,-0.16569999999999968,368.001589196,2,6,CN(C)C=O.NS(=O)(=O)c1cc2c(NC=NS2(=O)=O)cc1Cl
WEJHAV01,-0.16569999999999974,368.00158919600005,2,6,NS(=O)(=O)c1cc2c(NC=NS2(=O)=O)cc1Cl.CN(C)C=O
WEKDID,4.1727000000000025,357.147726848,2,2,NC(=O)N1c2ccccc2C=Cc2ccccc12.NC(=O)c1ccccc1
WEKDID01,4.172700000000003,357.147726848,2,2,NC(=O)c1ccccc1.NC(=O)N1c2ccccc2C=Cc2ccccc12
WEMPIR,-5.1261,251.96017973191002,3,8,O=S(=O)([O-])OOS(=O)(=O)[O-].NC(N)=[NH2+]
WEMQEM,3.465300000000001,240.025104174,1,1,F[P-](F)(F)(F)(F)F.Nc1cc[nH+]cc1
WEMQIQ,-2.249299999999999,224.08287409599998,2,3,Nc1cc[nH+]cc1.Nc1ccncc1.[Cl-]
WEMQIQ01,-2.249299999999997,224.08287409599998,2,3,[Cl-].Nc1cc[nH+]cc1.Nc1ccncc1
WEMQOW,-2.249299999999999,268.032358516,2,3,Nc1cc[nH+]cc1.Nc1ccncc1.[Br-]
WEMWEQ,-1.5574999999999983,117.078978592,0,2,C[N+](C)(C)CC(=O)[O-]
WEMWEQ01,-1.5574999999999983,117.078978592,0,2,C[N+](C)(C)CC(=O)[O-]
WEMWEQ02,-1.5574999999999983,117.078978592,0,2,C[N+](C)(C)CC(=O)[O-]
WEMWEQ03,-1.5574999999999983,117.078978592,0,2,C[N+](C)(C)CC(=O)[O-]
WEMWEQ04,-1.5574999999999983,117.078978592,0,2,C[N+](C)(C)CC(=O)[O-]
WEMWEQ05,-1.5574999999999983,117.078978592,0,2,C[N+](C)(C)CC(=O)[O-]
WEMWEQ06,-1.5574999999999983,117.078978592,0,2,C[N+](C)(C)CC(=O)[O-]
WEMWEQ07,-1.5574999999999983,117.078978592,0,2,C[N+](C)(C)CC(=O)[O-]
WEMWEQ08,-1.5574999999999983,117.078978592,0,2,C[N+](C)(C)CC(=O)[O-]
WEMWEQ09,-1.5574999999999983,117.078978592,0,2,C[N+](C)(C)CC(=O)[O-]
WEMWEQ10,-1.5574999999999983,117.078978592,0,2,C[N+](C)(C)CC(=O)[O-]
WEMWEQ11,-1.5574999999999983,117.078978592,0,2,C[N+](C)(C)CC(=O)[O-]
WEMWEQ12,-1.5574999999999983,117.078978592,0,2,C[N+](C)(C)CC(=O)[O-]
WEMWEQ13,-1.5574999999999983,117.078978592,0,2,C[N+](C)(C)CC(=O)[O-]
WEMWEQ14,-1.5574999999999983,117.078978592,0,2,C[N+](C)(C)CC(=O)[O-]
WEMWEQ15,-1.5574999999999983,117.078978592,0,2,C[N+](C)(C)CC(=O)[O-]
WENDAY,-5.255799999999999,374.12625743200005,4,6,NC(=O)C1=NC(=C[N-]C1=O)F.NC(=O)C1=NC(=C[N-]C1=O)F.[NH3+]CC[NH3+]
WEPTIV01,-0.1495599999999997,261.11134134,2,5,Oc1ccccc1C(=O)[O-].Cc1[nH+]c(N)nc(C)c1
WEPTUH,0.01909999999999984,200.043321356,2,4,[NH3+]c1ccc(cc1)C(O)=O.O=N(=O)[O-]
WEPTUH01,0.01909999999999984,200.043321356,2,4,[NH3+]c1ccc(cc1)C(O)=O.O=N(=O)[O-]
WEPVAP,-5.322499999999999,255.01457934,2,5,[NH3+]c1ccc(cc1)C(O)=O.O=[Cl](=O)(=O)[O-].O
WEPVET,-0.8215999999999992,372.0627364719999,4,6,[NH3+]c1ccc(cc1)C(O)=O.[NH3+]c1ccc(cc1)C(O)=O.O=S(=O)([O-])[O-]
WEPVET01,-0.8215999999999974,372.062736472,4,6,O=S(=O)([O-])[O-].[NH3+]c1ccc(cc1)C(O)=O.[NH3+]c1ccc(cc1)C(O)=O
WEQHEF01,2.781600000000002,294.100442308,1,4,CCN1C=C(C(O)=O)C(=O)c2ccc(cc12)c1ccncc1
WERCEB,-2.3573999999999993,134.04588131591,1,4,O=C([O-])CCC(=O)[O-].[NH4+]
WERLAH,-0.8567999999999993,225.10010796,2,3,O=C([O-])c1ccccc1.[NH3+]CCCC(O)=O
WERLAK,4.299200000000001,430.07117911200015,4,6,OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl.Nc1ncnc2NC=Nc12
WERLEL,-4.420699999999998,192.05136061991,2,5,[NH3+]CCCC(O)=O.O=C([O-])C(=O)[O-]
WERLEL01,-4.420699999999998,192.05136061991,2,5,[NH3+]CCCC(O)=O.O=C([O-])C(=O)[O-]
WERNOW01,2.527,243.125928784,1,2,COc1ccc2cccc(CCNC(C)=O)c2c1
WERVEU,0.18999999999999984,198.038904672,2,5,NC(=O)NN=CC1=CC=C(O1)N(=O)=O
WERVEU01,0.18999999999999984,198.038904672,2,5,NC(=O)NN=CC1=CC=C(O1)N(=O)=O
WERVEU02,0.18999999999999984,198.038904672,2,5,NC(=O)NN=CC1=CC=C(O1)N(=O)=O
WERVEU03,0.18999999999999984,198.038904672,2,5,NC(=O)NN=CC1=CC=C(O1)N(=O)=O
WERVEU04,0.18999999999999984,198.038904672,2,5,NC(=O)NN=CC1=CC=C(O1)N(=O)=O
WERVEU05,0.18999999999999984,198.038904672,2,5,NC(=O)NN=CC1=CC=C(O1)N(=O)=O
WERVEU06,0.18999999999999984,198.038904672,2,5,NC(=O)NN=CC1=CC=C(O1)N(=O)=O
WESGUA,0.6542000000000008,497.1962138359999,3,7,CC[NH+]1CCN(CC1)c1cc2N(C=C(C(O)=O)C(=O)c2cc1F)C1CC1.Oc1ccccc1C(=O)[O-]
WETNEO,-3.819699999999999,155.036462148,3,3,CS(=O)(=O)[O-].NC(N)=[NH2+]
WETNEO01,-3.819699999999999,155.036462148,3,3,CS(=O)(=O)[O-].NC(N)=[NH2+]
WETNEO03,-3.819699999999999,155.036462148,3,3,CS(=O)(=O)[O-].NC(N)=[NH2+]
WETNIS,-2.9297000000000004,209.008196712,3,3,FC(F)(F)S(=O)(=O)[O-].NC(N)=[NH2+]
WETNIS01,-2.9297000000000004,209.008196712,3,3,FC(F)(F)S(=O)(=O)[O-].NC(N)=[NH2+]
WETNOY,-3.429599999999999,169.052112212,3,3,NC(N)=[NH2+].CCS(=O)(=O)[O-]
WETNUE,-2.649399999999998,197.08341234,3,3,CCCCS(=O)(=O)[O-].NC(N)=[NH2+]
WETPAM,-2.0540999999999974,291.125277152,3,4,NC(N)=[NH2+].CC1(C)C2CCC1(CS(=O)(=O)[O-])C(=O)C2
WETPOA,-1.237199999999999,267.067762276,3,3,NC(N)=[NH2+].O=S(=O)([O-])c1cccc2ccccc12
WEVMOC,-5.194699999999994,286.22162006,3,3,O=C([O-])[O-].O.NC(N)=[NH2+].O.CC[N+](CC)(CC)CC
WEWZAA,-5.419199999999998,312.05492233200005,4,5,[Cl-].NC1=[NH+]C(=O)NC=C1F.O.NC1=NC(=O)NC=C1F
WEXPUL,3.3917200000000034,404.22459726399995,2,6,CN1CCN(CC1)C1=Nc2ccccc2NC2=C1C=C(C)S2.O.CCC(C)O
WEXQIA,0.16300000000000026,278.174275944,2,6,Oc1ccc(O)cc1.C1CN2CN3CCN(CN1C3)C2
WEXWUT,3.073200000000001,206.130679816,1,1,CC(C)Cc1ccc(cc1)C(C)C(O)=O
WEYDIN,-2.0645999999999933,378.17102040400005,2,3,[Cl-].O.COc1ccc2nccc(C(O)C3CC4CC[NH+]3CC4C=C)c2c1
WEYFEN,3.099000000000001,352.1059216119999,3,3,NC(=O)N1c2ccccc2C=Cc2ccccc12.OC(=O)C=CC(O)=O
WEZCOT,3.2081000000000017,276.072176872,1,3,CC(C)C(=O)Nc1ccc(c(c1)C(F)(F)F)N(=O)=O
WEZTIF,-2.1271999999999993,207.05291991408998,4,2,OP(O)(=O)[O-].[NH3+]c1ccc([NH3+])cc1
WIBWOW,0.3895999999999998,400.13828435999994,2,8,CN1C=NC2=C1C(=O)N(C)C(=O)N2C.OC(=O)c1ccc2cc(O)ccc2c1.O
WIDBIU,-7.907800000000004,249.061529532,4,7,O=[Cl](=O)(=O)[O-].OCC[NH+](CCO)CCO
WIDNAZ,1.6632,240.102940844,1,3,Oc1ccc(Cl)cc1.C1CN2CCN1CC2
WIGCEW,1.5655999999999999,265.179026976,4,4,CC(=O)Nc1ccc(O)cc1.NC1CCC(N)CC1
WIGFUP,-1.3668999999999967,328.16556798409005,3,4,Oc1ccccc1C=Nc1cccc(c1)C(=O)[O-].[NH2+]1CC[NH2+]CC1
WIGHOM,2.533400000000001,483.19362699199996,2,6,COC1CN(CCCOc2ccc(F)cc2)CCC1NC(=O)c1cc(Cl)c(N)cc1OC.O
WIGNAD,-2.1305999999999994,268.99075158791004,2,6,[NH3+]c1ccc(cc1)S(N)(=O)=O.O=S(=O)([O-])[O-]
WIHFAW,0.1241000000000006,274.131742436,3,3,[NH3+]CCNC(=O)c1ccccc1[O-].Oc1ccccc1
WIHROY,1.3101,180.042258736,1,3,CC(=O)Oc1ccccc1C(O)=O
WIHVUF,1.6632,240.102940844,1,3,Oc1ccc(Cl)cc1.C1CN2CCN1CC2
WIJBOJ,-2.7666999999999984,248.99588708409,2,2,ClC(Cl)(Cl)C(=O)[O-].[NH2+]1CC[NH2+]CC1
WIKTEP,2.3781999999999996,350.04986327999995,2,8,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O.Nc1ccc(cc1)C(O)=O
